20, 7936.75, 2004-01-24T12:08:17.618-05:00
5, 6581.51, 2004-01-14T06:32:46.618-05:00
29, 7773.82, 2004-01-25T05:41:05.618-05:00
0, 7069.94, 2004-01-02T14:53:44.618-05:00
16, 7458.19, 2004-01-25T15:49:17.618-05:00
17, 5354.24, 2004-01-26T10:51:45.618-05:00
23, 6850.08, 2004-01-01T20:24:38.618-05:00
18, 4621.19, 2004-01-27T21:53:23.618-05:00
8, 5416.81, 2004-01-18T23:20:53.618-05:00
6, 1486.45, 2004-01-12T11:15:42.618-05:00
15, 7907.61, 2004-01-11T04:48:35.618-05:00
28, 7354.13, 2004-01-06T10:00:09.618-05:00
23, 967.70, 2004-01-13T23:22:08.618-05:00
30, 3223.05, 2004-01-16T01:43:51.618-05:00
19, 3595.15, 2004-01-09T22:59:14.618-05:00
29, 4935.57, 2004-01-16T15:22:29.618-05:00
25, 1232.63, 2004-01-16T18:32:18.618-05:00
7, 8970.88, 2004-01-20T12:08:43.618-05:00
14, 2249.97, 2004-01-21T20:16:27.618-05:00
10, 1217.95, 2004-01-30T19:24:08.618-05:00
23, 3691.23, 2004-01-19T07:12:23.618-05:00
20, 3164.38, 2004-01-12T15:54:54.618-05:00
18, 7357.13, 2004-01-24T07:03:19.618-05:00
16, 3138.76, 2004-01-18T02:57:50.618-05:00
19, 6835.97, 2004-01-19T23:00:17.618-05:00
11, 9773.39, 2004-01-21T21:08:32.618-05:00
5, 5096.55, 2004-01-14T19:48:13.618-05:00
22, 1931.05, 2004-01-15T22:05:07.618-05:00
27, 2169.24, 2004-01-30T18:12:57.618-05:00
9, 3779.80, 2004-01-10T19:18:17.618-05:00
10, 4564.98, 2004-01-04T10:45:02.618-05:00
27, 6410.29, 2004-01-29T00:46:27.618-05:00
12, 6060.18, 2004-01-31T19:12:17.618-05:00
28, 2873.71, 2004-01-27T03:34:12.618-05:00
2, 1793.14, 2004-01-08T05:24:35.618-05:00
6, 2370.63, 2004-01-08T19:34:04.618-05:00
30, 106.07, 2004-01-17T02:54:42.618-05:00
5, 731.19, 2004-01-12T20:15:15.618-05:00
19, 4899.19, 2004-01-29T12:06:21.618-05:00
25, 8578.23, 2004-01-06T01:24:56.618-05:00
28, 3457.46, 2004-01-09T18:21:30.618-05:00
26, 9534.37, 2004-01-15T08:29:37.618-05:00
14, 3627.54, 2004-01-17T11:16:34.618-05:00
18, 8492.60, 2004-01-03T13:31:49.618-05:00
22, 68.05, 2004-01-26T22:48:54.618-05:00
2, 2881.08, 2004-01-17T20:50:49.618-05:00
25, 2117.97, 2004-01-07T12:49:02.618-05:00
11, 7676.29, 2004-01-31T13:35:42.618-05:00
26, 8020.03, 2004-01-14T18:00:19.618-05:00
8, 905.00, 2004-01-24T18:14:44.618-05:00
9, 9033.27, 2004-01-27T21:29:58.618-05:00
8, 9871.21, 2004-01-16T06:11:57.618-05:00
30, 6952.30, 2004-01-27T15:51:19.618-05:00
25, 7288.60, 2004-01-01T21:03:57.618-05:00
0, 4144.11, 2004-01-21T01:54:48.618-05:00
29, 9924.97, 2004-01-12T06:15:27.618-05:00
15, 3183.60, 2004-01-14T16:00:44.618-05:00
15, 2900.13, 2004-01-28T04:02:29.618-05:00
26, 5128.17, 2004-01-20T07:59:16.618-05:00
28, 9143.02, 2004-01-05T13:19:49.618-05:00
12, 374.53, 2004-01-07T12:34:46.618-05:00
27, 3021.95, 2004-01-13T08:22:48.618-05:00
15, 2686.32, 2004-01-21T22:40:08.618-05:00
19, 8222.48, 2004-01-12T22:24:51.618-05:00
20, 6511.68, 2004-01-22T22:17:36.618-05:00
24, 4561.61, 2004-01-15T02:03:08.618-05:00
2, 6111.67, 2004-01-06T23:36:58.618-05:00
3, 4691.36, 2004-01-31T00:05:47.618-05:00
26, 5624.43, 2004-01-29T01:55:54.618-05:00
12, 6248.34, 2004-02-01T06:22:40.618-05:00
24, 5168.23, 2004-01-04T06:47:48.618-05:00
20, 5731.56, 2004-01-07T05:27:10.618-05:00
21, 4959.05, 2004-01-18T10:58:43.618-05:00
19, 8616.30, 2004-01-16T23:59:17.618-05:00
4, 7543.91, 2004-01-25T19:01:54.618-05:00
18, 3407.01, 2004-01-23T07:06:24.618-05:00
2, 5336.91, 2004-01-19T16:26:14.618-05:00
16, 1562.37, 2004-01-01T22:30:29.618-05:00
14, 4238.52, 2004-01-31T23:41:49.618-05:00
8, 7648.05, 2004-02-01T10:55:07.618-05:00
11, 4112.99, 2004-01-17T19:34:43.618-05:00
21, 5440.27, 2004-01-11T04:10:55.618-05:00
8, 8030.32, 2004-01-07T15:19:41.618-05:00
15, 2861.07, 2004-01-06T20:54:50.618-05:00
10, 6527.81, 2004-01-07T01:24:22.618-05:00
25, 7013.66, 2004-01-02T22:21:03.618-05:00
15, 2635.79, 2004-01-27T13:57:38.618-05:00
3, 6737.11, 2004-01-07T07:05:45.618-05:00
11, 2310.49, 2004-01-03T04:36:50.618-05:00
12, 4140.24, 2004-01-04T13:29:36.618-05:00
12, 2335.02, 2004-01-13T10:57:17.618-05:00
24, 4726.09, 2004-01-12T18:45:14.618-05:00
0, 142.34, 2004-01-06T18:25:46.618-05:00
25, 2794.83, 2004-01-23T15:36:25.618-05:00
20, 3681.35, 2004-01-15T14:03:30.618-05:00
1, 723.16, 2004-01-24T10:53:08.618-05:00
28, 3030.12, 2004-01-13T15:12:17.618-05:00
18, 6963.30, 2004-01-23T15:17:42.618-05:00
22, 2446.48, 2004-01-31T21:02:29.618-05:00
6, 3781.28, 2004-01-19T23:55:02.618-05:00
15, 2764.86, 2004-02-01T06:00:25.618-05:00
15, 6050.73, 2004-01-23T16:33:30.618-05:00
4, 173.61, 2004-01-23T16:32:09.618-05:00
10, 2119.35, 2004-01-27T17:35:07.618-05:00
6, 1456.74, 2004-01-09T20:59:30.618-05:00
10, 5745.77, 2004-01-12T22:02:15.618-05:00
17, 5618.88, 2004-01-09T19:04:35.618-05:00
5, 9337.67, 2004-02-01T06:46:19.618-05:00
5, 2638.27, 2004-01-29T10:23:37.618-05:00
28, 6769.69, 2004-01-02T17:12:55.618-05:00
15, 6957.31, 2004-01-28T16:02:22.618-05:00
13, 3582.52, 2004-01-25T09:12:59.618-05:00
11, 3617.73, 2004-01-11T04:10:10.618-05:00
11, 1612.24, 2004-01-04T03:29:39.618-05:00
14, 912.64, 2004-01-14T05:31:00.618-05:00
5, 8419.43, 2004-01-12T21:16:15.618-05:00
28, 4641.59, 2004-01-24T02:54:40.618-05:00
23, 2218.01, 2004-01-23T06:10:14.618-05:00
27, 4941.13, 2004-01-25T18:39:33.618-05:00
27, 4379.65, 2004-01-31T18:22:58.618-05:00
24, 8989.05, 2004-01-26T01:20:06.618-05:00
11, 1635.61, 2004-01-10T13:54:53.618-05:00
14, 8257.52, 2004-01-14T00:54:13.618-05:00
4, 2536.92, 2004-01-17T12:53:10.618-05:00
18, 1374.09, 2004-01-02T10:06:16.618-05:00
20, 9878.37, 2004-01-14T10:26:07.618-05:00
14, 6837.20, 2004-01-06T06:37:33.618-05:00
12, 6051.70, 2004-01-09T05:20:23.618-05:00
22, 9969.49, 2004-01-14T16:51:05.618-05:00
22, 8669.19, 2004-01-22T02:42:13.618-05:00
0, 6561.74, 2004-01-11T07:02:02.618-05:00
26, 2387.74, 2004-01-26T23:27:25.618-05:00
15, 9994.43, 2004-01-31T04:23:58.618-05:00
16, 1353.28, 2004-01-14T09:57:02.618-05:00
1, 7395.68, 2004-01-11T19:07:50.618-05:00
1, 7860.73, 2004-01-30T01:18:12.618-05:00
22, 4121.81, 2004-01-26T03:30:27.618-05:00
5, 3061.68, 2004-01-09T05:44:27.618-05:00
13, 9890.56, 2004-01-28T15:12:08.618-05:00
29, 7321.51, 2004-01-14T01:44:49.618-05:00
22, 6963.20, 2004-01-05T11:02:23.618-05:00
23, 2194.37, 2004-01-05T18:25:14.618-05:00
4, 3408.16, 2004-01-06T15:30:11.618-05:00
18, 5106.34, 2004-01-09T01:40:02.618-05:00
1, 7578.88, 2004-01-18T20:10:43.618-05:00
24, 7466.05, 2004-01-07T05:06:37.618-05:00
30, 3237.75, 2004-01-03T10:03:29.618-05:00
13, 8904.35, 2004-01-21T14:37:51.618-05:00
10, 5337.41, 2004-01-27T02:13:25.618-05:00
15, 5118.58, 2004-01-29T13:00:30.618-05:00
30, 1253.13, 2004-01-06T09:05:00.618-05:00
28, 5897.26, 2004-01-21T06:18:42.618-05:00
0, 513.53, 2004-01-07T17:51:29.618-05:00
20, 8453.24, 2004-01-25T19:22:36.618-05:00
25, 1913.40, 2004-01-24T03:06:35.618-05:00
12, 419.14, 2004-01-05T18:17:55.618-05:00
17, 1765.26, 2004-01-18T13:39:37.618-05:00
9, 6572.08, 2004-01-04T23:34:55.618-05:00
11, 2256.94, 2004-01-03T04:46:36.618-05:00
16, 4464.10, 2004-01-17T13:05:19.618-05:00
25, 8070.38, 2004-01-29T09:07:52.618-05:00
2, 1141.55, 2004-01-30T08:52:26.618-05:00
22, 1071.50, 2004-01-23T15:36:46.618-05:00
22, 6637.23, 2004-01-08T01:36:47.618-05:00
22, 2829.63, 2004-01-21T09:37:45.618-05:00
9, 9102.92, 2004-01-20T12:12:39.618-05:00
1, 8643.85, 2004-01-06T09:33:51.618-05:00
7, 1599.22, 2004-01-13T14:10:12.618-05:00
5, 2658.14, 2004-01-18T19:14:28.618-05:00
5, 5552.80, 2004-01-26T15:19:20.618-05:00
26, 4400.73, 2004-01-20T07:28:10.618-05:00
6, 697.86, 2004-01-03T19:48:55.618-05:00
21, 2888.85, 2004-01-18T03:02:27.618-05:00
17, 4503.39, 2004-01-13T20:16:14.618-05:00
16, 5348.46, 2004-01-05T04:32:44.618-05:00
6, 5309.48, 2004-01-15T17:26:38.618-05:00
17, 6000.88, 2004-01-22T10:30:51.618-05:00
27, 5906.04, 2004-01-14T18:32:05.618-05:00
21, 3501.89, 2004-01-09T11:20:50.618-05:00
8, 7430.94, 2004-01-16T00:59:27.618-05:00
30, 8063.00, 2004-01-15T11:41:48.618-05:00
7, 5182.83, 2004-01-27T17:05:36.618-05:00
6, 5463.96, 2004-01-26T14:53:28.618-05:00
14, 7268.13, 2004-01-03T19:52:22.618-05:00
2, 1846.57, 2004-01-04T10:36:11.618-05:00
20, 6559.86, 2004-01-18T15:41:04.618-05:00
4, 1975.40, 2004-01-10T13:38:33.618-05:00
5, 4959.26, 2004-01-09T21:26:19.618-05:00
24, 3514.39, 2004-01-03T13:34:09.618-05:00
30, 3732.16, 2004-01-19T16:29:40.618-05:00
28, 9599.78, 2004-01-19T03:37:56.618-05:00
8, 3151.39, 2004-01-16T15:04:30.618-05:00
5, 2731.47, 2004-01-05T00:22:21.618-05:00
5, 814.17, 2004-01-02T02:34:25.618-05:00
27, 742.37, 2004-01-28T16:43:16.618-05:00
26, 8916.17, 2004-01-02T09:17:01.618-05:00
12, 3670.40, 2004-01-21T01:09:44.618-05:00
27, 3140.69, 2004-01-07T15:27:54.618-05:00
20, 1921.90, 2004-01-26T08:15:45.618-05:00
12, 7446.03, 2004-01-31T17:04:32.618-05:00
22, 6698.70, 2004-01-07T00:46:46.618-05:00
12, 1282.46, 2004-01-15T17:38:31.618-05:00
0, 3622.56, 2004-01-14T17:31:40.618-05:00
2, 6114.38, 2004-01-23T05:12:21.618-05:00
16, 7537.40, 2004-01-11T03:10:58.618-05:00
21, 2626.47, 2004-01-06T12:40:01.618-05:00
19, 8149.33, 2004-01-30T08:50:35.618-05:00
10, 5813.59, 2004-01-02T21:38:08.618-05:00
29, 2369.50, 2004-01-29T18:25:10.618-05:00
7, 3045.34, 2004-01-02T07:18:22.618-05:00
3, 4692.76, 2004-01-27T00:55:43.618-05:00
10, 7002.15, 2004-01-27T15:58:59.618-05:00
0, 3754.00, 2004-01-05T20:59:01.618-05:00
10, 6540.91, 2004-01-10T18:59:04.618-05:00
7, 3280.29, 2004-01-20T09:16:44.618-05:00
22, 597.35, 2004-01-05T19:56:14.618-05:00
16, 3265.59, 2004-01-10T01:33:15.618-05:00
3, 3296.54, 2004-01-08T06:19:54.618-05:00
5, 1449.07, 2004-01-04T17:27:48.618-05:00
11, 8742.53, 2004-01-11T18:31:42.618-05:00
23, 2532.07, 2004-01-30T14:57:59.618-05:00
24, 6308.67, 2004-01-12T12:22:28.618-05:00
13, 9321.37, 2004-01-28T04:49:13.618-05:00
1, 7557.93, 2004-01-27T09:13:41.618-05:00
24, 4781.01, 2004-01-22T04:40:49.618-05:00
19, 3691.96, 2004-01-08T03:00:09.618-05:00
10, 296.34, 2004-01-22T16:08:21.618-05:00
16, 3251.80, 2004-01-27T11:03:42.618-05:00
13, 4134.07, 2004-01-03T13:40:12.618-05:00
11, 7863.86, 2004-01-28T13:39:07.618-05:00
25, 5793.17, 2004-01-27T01:53:20.618-05:00
23, 4423.49, 2004-01-07T03:05:12.618-05:00
8, 9702.02, 2004-01-07T14:42:04.618-05:00
3, 4113.12, 2004-01-02T18:44:48.618-05:00
27, 3388.37, 2004-01-27T17:17:32.618-05:00
30, 7032.87, 2004-01-06T19:48:22.618-05:00
21, 6035.10, 2004-01-12T04:57:28.618-05:00
15, 9543.25, 2004-01-22T16:32:25.618-05:00
24, 8285.93, 2004-01-25T17:54:22.618-05:00
19, 4340.37, 2004-01-22T05:13:43.618-05:00
14, 673.35, 2004-01-09T17:33:07.618-05:00
10, 9055.53, 2004-01-20T01:47:45.618-05:00
4, 8342.28, 2004-01-20T11:00:10.618-05:00
0, 2139.73, 2004-01-10T09:16:02.618-05:00
30, 3417.95, 2004-01-09T23:13:09.618-05:00
2, 7897.71, 2004-01-24T17:16:54.618-05:00
6, 2838.47, 2004-01-03T20:59:33.618-05:00
9, 9810.29, 2004-01-02T23:17:22.618-05:00
12, 509.34, 2004-01-25T17:12:18.618-05:00
1, 353.29, 2004-01-28T05:35:17.618-05:00
16, 4850.45, 2004-01-09T18:05:47.618-05:00
7, 108.78, 2004-01-16T11:11:21.618-05:00
4, 149.92, 2004-01-16T11:14:12.618-05:00
28, 1382.57, 2004-01-14T01:44:08.618-05:00
6, 6413.94, 2004-01-26T07:19:38.618-05:00
13, 5199.84, 2004-01-26T14:29:11.618-05:00
30, 3748.31, 2004-01-30T19:45:40.618-05:00
7, 2450.55, 2004-01-13T11:17:55.618-05:00
10, 4713.42, 2004-01-08T17:01:40.618-05:00
25, 3193.04, 2004-01-17T23:08:23.618-05:00
29, 9889.41, 2004-01-08T23:16:48.618-05:00
23, 4388.00, 2004-01-14T23:51:05.618-05:00
10, 6245.84, 2004-01-12T01:13:31.618-05:00
28, 8408.33, 2004-01-27T08:12:39.618-05:00
5, 5348.68, 2004-01-29T00:49:12.618-05:00
7, 8931.00, 2004-01-29T19:20:02.618-05:00
23, 4317.35, 2004-01-15T00:42:27.618-05:00
13, 9735.13, 2004-01-27T15:58:51.618-05:00
7, 9471.18, 2004-01-18T15:37:44.618-05:00
16, 6570.32, 2004-01-19T11:32:22.618-05:00
24, 3327.68, 2004-01-07T09:18:21.618-05:00
23, 4779.92, 2004-01-12T19:36:53.618-05:00
30, 4925.33, 2004-01-25T00:42:43.618-05:00
10, 1516.20, 2004-01-11T05:57:46.618-05:00
26, 1079.28, 2004-01-19T07:43:45.618-05:00
28, 3014.98, 2004-01-30T00:47:09.618-05:00
4, 9218.30, 2004-01-28T16:33:04.618-05:00
27, 4945.05, 2004-01-28T08:55:01.618-05:00
11, 7819.78, 2004-01-22T23:44:03.618-05:00
19, 8845.93, 2004-01-31T12:33:13.618-05:00
1, 7424.38, 2004-01-31T00:00:39.618-05:00
21, 5243.68, 2004-01-22T16:46:14.618-05:00
20, 7883.81, 2004-01-21T23:54:59.618-05:00
13, 5408.26, 2004-01-10T17:33:40.618-05:00
8, 7329.56, 2004-01-19T19:32:16.618-05:00
28, 8702.86, 2004-01-29T08:30:31.618-05:00
18, 6646.60, 2004-01-05T16:44:36.618-05:00
18, 1983.30, 2004-01-23T23:41:45.618-05:00
7, 3635.22, 2004-01-04T22:18:21.618-05:00
22, 6035.88, 2004-01-18T08:00:06.618-05:00
6, 2034.45, 2004-01-25T21:52:27.618-05:00
18, 2191.34, 2004-01-24T06:22:32.618-05:00
30, 7990.54, 2004-01-22T21:47:58.618-05:00
21, 9209.17, 2004-01-08T01:31:01.618-05:00
30, 6058.10, 2004-01-25T13:04:23.618-05:00
20, 6575.10, 2004-01-09T18:57:26.618-05:00
1, 6437.82, 2004-01-16T02:50:27.618-05:00
26, 9370.67, 2004-01-08T11:15:06.618-05:00
2, 7743.31, 2004-01-30T10:39:08.618-05:00
28, 1828.86, 2004-01-29T05:24:44.618-05:00
23, 5356.90, 2004-01-05T09:09:03.618-05:00
8, 148.36, 2004-01-10T18:16:34.618-05:00
3, 4428.44, 2004-01-17T17:01:33.618-05:00
16, 9759.09, 2004-01-04T05:34:51.618-05:00
3, 1184.10, 2004-02-01T02:07:45.618-05:00
11, 1264.56, 2004-01-17T11:36:12.618-05:00
20, 3682.27, 2004-01-11T19:43:24.618-05:00
4, 2079.72, 2004-01-17T06:01:08.618-05:00
23, 8058.36, 2004-01-29T05:02:22.618-05:00
17, 5273.71, 2004-01-09T12:41:09.618-05:00
1, 3065.66, 2004-01-09T01:25:21.618-05:00
10, 2350.21, 2004-01-14T08:51:39.618-05:00
5, 1111.53, 2004-01-21T04:09:19.618-05:00
28, 5279.45, 2004-01-16T06:45:09.618-05:00
22, 9619.40, 2004-01-28T16:50:44.618-05:00
23, 3757.56, 2004-01-20T14:05:02.618-05:00
16, 1371.63, 2004-01-15T11:14:54.618-05:00
27, 3723.70, 2004-01-14T21:20:35.618-05:00
18, 5305.58, 2004-01-17T00:28:54.618-05:00
3, 1022.93, 2004-01-05T03:45:31.618-05:00
12, 1187.63, 2004-01-17T17:24:56.618-05:00
23, 1763.87, 2004-01-17T00:07:07.618-05:00
14, 8663.79, 2004-02-01T17:11:23.618-05:00
9, 6481.55, 2004-01-25T07:14:56.618-05:00
7, 6710.95, 2004-01-27T08:51:19.618-05:00
27, 5365.92, 2004-01-03T03:10:46.618-05:00
16, 6663.46, 2004-01-02T05:46:12.618-05:00
16, 4339.50, 2004-01-20T04:04:25.618-05:00
4, 6283.59, 2004-01-20T06:55:20.618-05:00
28, 8039.68, 2004-01-14T21:03:23.618-05:00
1, 4142.37, 2004-01-13T14:54:41.618-05:00
15, 3253.47, 2004-01-21T12:55:40.618-05:00
2, 584.52, 2004-01-17T17:19:32.618-05:00
9, 1129.27, 2004-01-09T12:31:59.618-05:00
4, 1316.83, 2004-01-17T22:55:42.618-05:00
23, 5709.88, 2004-02-01T12:04:00.618-05:00
21, 2075.62, 2004-01-22T03:50:34.618-05:00
23, 745.11, 2004-02-01T10:06:48.618-05:00
13, 2632.13, 2004-01-09T16:45:24.618-05:00
2, 3197.04, 2004-01-11T22:48:10.618-05:00
12, 7665.31, 2004-01-06T01:31:14.618-05:00
14, 5785.59, 2004-01-29T13:39:24.618-05:00
12, 2692.97, 2004-01-02T20:25:36.618-05:00
30, 8869.42, 2004-01-06T17:19:38.618-05:00
18, 9572.38, 2004-01-11T17:44:14.618-05:00
27, 4045.10, 2004-01-06T17:35:57.618-05:00
14, 7171.18, 2004-01-07T00:13:37.618-05:00
21, 4295.41, 2004-01-27T17:50:53.618-05:00
29, 5124.73, 2004-01-31T17:19:31.618-05:00
1, 3141.50, 2004-01-14T03:58:01.618-05:00
11, 8434.41, 2004-01-27T21:44:37.618-05:00
9, 3960.17, 2004-01-24T11:02:52.618-05:00
14, 6666.92, 2004-01-26T22:20:23.618-05:00
13, 9919.96, 2004-01-30T02:28:58.618-05:00
30, 7172.06, 2004-01-15T20:09:07.618-05:00
17, 462.77, 2004-01-11T01:53:04.618-05:00
4, 7877.50, 2004-01-28T14:06:54.618-05:00
14, 6101.51, 2004-01-27T05:47:49.618-05:00
25, 2515.91, 2004-01-20T08:19:45.618-05:00
16, 4801.75, 2004-01-03T19:16:51.618-05:00
7, 2611.63, 2004-01-15T07:18:08.618-05:00
9, 9243.15, 2004-01-17T00:53:50.618-05:00
10, 4060.76, 2004-01-02T05:36:50.618-05:00
19, 9785.99, 2004-01-07T05:47:48.618-05:00
15, 6886.23, 2004-01-05T12:45:40.618-05:00
11, 6563.25, 2004-01-13T00:32:21.618-05:00
21, 9786.37, 2004-01-14T22:20:20.618-05:00
20, 437.75, 2004-01-03T03:22:57.618-05:00
19, 3814.59, 2004-01-05T00:31:30.618-05:00
23, 4859.16, 2004-01-27T23:01:33.618-05:00
28, 4164.92, 2004-01-05T17:46:33.618-05:00
4, 3272.25, 2004-01-10T01:25:51.618-05:00
9, 5174.16, 2004-01-16T08:26:05.618-05:00
14, 2605.79, 2004-01-19T10:25:03.618-05:00
12, 709.17, 2004-01-16T08:00:04.618-05:00
0, 6543.55, 2004-01-10T18:13:20.618-05:00
5, 1855.76, 2004-01-09T18:27:39.618-05:00
7, 372.52, 2004-01-17T01:28:03.618-05:00
17, 2874.57, 2004-01-16T17:52:19.618-05:00
18, 5938.57, 2004-01-22T14:15:26.618-05:00
15, 8694.43, 2004-01-30T01:32:42.618-05:00
19, 2932.02, 2004-01-23T19:24:48.618-05:00
20, 6574.20, 2004-01-15T17:50:57.618-05:00
3, 4781.61, 2004-01-23T10:43:33.618-05:00
24, 7121.47, 2004-01-19T01:37:04.618-05:00
18, 858.77, 2004-01-20T06:39:54.618-05:00
1, 6598.89, 2004-01-24T06:22:41.618-05:00
1, 4579.21, 2004-01-11T10:54:16.618-05:00
1, 1704.37, 2004-01-15T11:57:20.618-05:00
4, 1025.94, 2004-01-15T02:00:18.618-05:00
5, 7955.21, 2004-01-31T12:04:43.618-05:00
3, 689.94, 2004-01-10T04:04:37.618-05:00
1, 3955.59, 2004-01-20T08:06:07.618-05:00
19, 4208.39, 2004-01-10T07:02:07.618-05:00
20, 1542.50, 2004-01-05T23:33:48.618-05:00
1, 9046.89, 2004-01-08T03:19:59.618-05:00
10, 8793.22, 2004-01-15T04:52:55.618-05:00
14, 3985.92, 2004-01-17T17:15:45.618-05:00
21, 1685.81, 2004-01-15T15:00:46.618-05:00
8, 3190.00, 2004-01-09T01:04:14.618-05:00
21, 5725.95, 2004-01-21T01:20:04.618-05:00
6, 4314.51, 2004-01-08T16:48:20.618-05:00
6, 824.54, 2004-01-24T17:31:10.618-05:00
23, 6383.69, 2004-01-19T13:21:53.618-05:00
20, 8211.77, 2004-01-21T04:38:14.618-05:00
14, 3494.76, 2004-01-18T00:03:49.618-05:00
27, 4127.61, 2004-01-08T00:46:08.618-05:00
22, 1299.65, 2004-01-12T11:54:17.618-05:00
22, 704.26, 2004-01-15T05:31:23.618-05:00
13, 9815.58, 2004-01-23T05:28:30.618-05:00
24, 3964.13, 2004-01-13T00:05:26.618-05:00
22, 9637.67, 2004-01-29T21:30:07.618-05:00
18, 3652.26, 2004-01-10T23:27:36.618-05:00
20, 8887.51, 2004-01-17T11:18:45.618-05:00
12, 1003.86, 2004-01-22T17:33:17.618-05:00
3, 6137.36, 2004-01-05T09:45:33.618-05:00
29, 2158.15, 2004-02-01T05:06:47.618-05:00
9, 4603.68, 2004-01-12T16:22:08.618-05:00
8, 5255.66, 2004-01-31T06:09:58.618-05:00
25, 5701.04, 2004-01-03T19:28:59.618-05:00
13, 4127.07, 2004-01-28T06:59:37.618-05:00
5, 4778.09, 2004-01-16T13:52:04.618-05:00
2, 6572.10, 2004-01-04T11:39:50.618-05:00
7, 8803.41, 2004-01-25T14:14:38.618-05:00
7, 8553.60, 2004-01-25T19:58:52.618-05:00
12, 8809.49, 2004-01-27T19:17:57.618-05:00
25, 57.17, 2004-01-09T22:02:55.618-05:00
11, 9005.93, 2004-01-06T17:45:22.618-05:00
26, 4094.61, 2004-01-03T10:54:44.618-05:00
23, 8205.43, 2004-01-31T11:17:19.618-05:00
30, 7409.30, 2004-01-12T05:20:04.618-05:00
24, 7224.15, 2004-01-11T03:46:50.618-05:00
13, 2266.35, 2004-01-10T20:41:45.618-05:00
28, 1475.03, 2004-01-21T20:11:21.618-05:00
18, 515.49, 2004-01-28T09:46:24.618-05:00
5, 413.61, 2004-01-07T23:20:26.618-05:00
4, 8480.80, 2004-01-23T17:15:50.618-05:00
8, 2760.34, 2004-01-24T21:18:20.618-05:00
20, 8582.74, 2004-01-21T19:02:53.618-05:00
7, 7545.17, 2004-01-06T04:48:10.618-05:00
27, 7700.66, 2004-01-02T03:45:06.618-05:00
15, 8624.79, 2004-01-22T23:43:47.618-05:00
23, 4751.36, 2004-01-13T22:13:09.618-05:00
5, 3133.12, 2004-01-21T07:42:24.618-05:00
24, 9744.67, 2004-01-05T10:33:53.618-05:00
17, 9653.82, 2004-01-22T13:10:24.618-05:00
2, 2480.33, 2004-01-01T22:26:02.618-05:00
25, 8159.42, 2004-01-18T18:08:45.618-05:00
3, 2213.78, 2004-01-20T15:10:17.618-05:00
29, 2946.44, 2004-01-26T03:41:00.618-05:00
22, 6028.18, 2004-01-11T20:20:49.618-05:00
1, 5.30, 2004-01-07T12:58:06.618-05:00
18, 6636.41, 2004-01-11T10:34:48.618-05:00
3, 8187.84, 2004-01-31T23:45:12.618-05:00
23, 3073.54, 2004-01-06T02:38:53.618-05:00
26, 6956.08, 2004-01-26T07:17:15.618-05:00
15, 5744.73, 2004-01-03T00:00:48.618-05:00
4, 3791.99, 2004-01-30T17:21:33.618-05:00
23, 927.61, 2004-01-16T21:02:51.618-05:00
26, 8988.08, 2004-01-20T17:37:25.618-05:00
16, 6796.43, 2004-01-11T21:15:48.618-05:00
18, 589.58, 2004-01-10T22:25:34.618-05:00
5, 886.62, 2004-01-20T00:39:24.618-05:00
16, 4876.26, 2004-01-25T02:35:46.618-05:00
19, 7545.67, 2004-01-11T22:40:56.618-05:00
11, 8710.29, 2004-01-25T14:54:35.618-05:00
15, 8055.62, 2004-01-03T22:29:27.618-05:00
16, 6178.99, 2004-01-21T00:55:58.618-05:00
24, 7843.71, 2004-01-21T08:34:20.618-05:00
24, 8669.96, 2004-01-30T20:56:53.618-05:00
15, 6445.33, 2004-01-05T18:02:58.618-05:00
13, 1361.35, 2004-01-10T16:00:47.618-05:00
3, 914.46, 2004-01-03T22:08:39.618-05:00
26, 221.82, 2004-01-08T06:50:46.618-05:00
5, 1302.41, 2004-01-29T21:09:25.618-05:00
23, 8210.88, 2004-01-11T06:25:01.618-05:00
20, 4102.04, 2004-01-06T23:59:36.618-05:00
10, 2267.45, 2004-01-17T16:56:40.618-05:00
6, 2478.83, 2004-01-03T23:26:20.618-05:00
17, 9780.02, 2004-01-30T22:19:25.618-05:00
14, 9326.65, 2004-01-12T15:10:38.618-05:00
26, 4046.81, 2004-01-05T09:00:13.618-05:00
30, 4179.52, 2004-01-09T06:59:03.618-05:00
21, 8356.68, 2004-01-27T23:29:04.618-05:00
4, 8612.51, 2004-01-11T02:03:58.618-05:00
29, 1938.14, 2004-01-11T11:14:10.618-05:00
23, 7647.95, 2004-01-31T13:29:21.618-05:00
24, 3419.83, 2004-01-06T07:59:32.618-05:00
26, 9865.51, 2004-01-11T09:41:38.618-05:00
24, 7497.40, 2004-01-31T06:25:27.618-05:00
23, 4257.68, 2004-01-10T22:49:55.618-05:00
3, 3179.32, 2004-01-23T22:01:56.618-05:00
5, 2580.65, 2004-01-19T19:11:27.618-05:00
20, 852.90, 2004-01-25T22:29:47.618-05:00
5, 7073.47, 2004-01-19T21:24:20.618-05:00
30, 5129.33, 2004-01-22T23:39:10.618-05:00
11, 2348.46, 2004-01-10T09:41:59.618-05:00
18, 9245.11, 2004-01-09T16:29:31.618-05:00
8, 9228.86, 2004-01-17T04:03:34.618-05:00
16, 9062.48, 2004-01-22T19:54:23.618-05:00
3, 6906.73, 2004-01-02T06:41:42.618-05:00
